Tanggal,Price100,Price50,Price25,Price10,Price5,Price3,Price2,Price1
2015-01-03,48650000,24350000,12200000,4910000,2480000,1497000,1010000,525000
2015-01-04,48650000,24350000,12200000,4910000,2480000,1497000,1010000,525000
2015-01-05,48650000,24350000,12200000,4910000,2480000,1497000,1010000,525000
2015-01-06,49150000,24600000,12325000,4960000,2505000,1512000,1020000,530000
2015-01-07,49850000,24950000,12500000,5030000,2540000,1533000,1034000,537000
2015-01-08,49950000,25000000,12525000,5040000,2545000,1536000,1036000,538000
2015-01-09,49850000,24950000,12500000,5030000,2540000,1533000,1034000,537000
2015-01-10,49850000,24950000,12500000,5030000,2540000,1533000,1034000,537000
2015-01-11,49850000,24950000,12500000,5030000,2540000,1533000,1034000,537000
2015-01-12,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-01-13,50250000,25150000,12600000,5070000,2560000,1545000,1042000,541000
2015-01-14,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-01-15,50250000,25150000,12600000,5070000,2560000,1545000,1042000,541000
2015-01-16,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-01-17,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-01-18,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-01-19,52150000,26100000,13075000,5260000,2655000,1602000,1080000,560000
2015-01-20,52150000,26100000,13075000,5260000,2655000,1602000,1080000,560000
2015-01-21,52550000,26300000,13175000,5300000,2675000,1614000,1088000,564000
2015-01-22,52350000,26200000,13125000,5280000,2665000,1608000,1084000,562000
2015-01-23,52250000,26150000,13100000,5270000,2660000,1605000,1082000,561000
2015-01-24,52250000,26150000,13100000,5270000,2660000,1605000,1082000,561000
2015-01-25,52250000,26150000,13100000,5270000,2660000,1605000,1082000,561000
2015-01-26,52050000,26050000,13050000,5250000,2650000,1599000,1078000,559000
2015-01-27,51650000,25850000,12950000,5210000,2630000,1587000,1070000,555000
2015-01-28,52150000,26100000,13075000,5260000,2655000,1602000,1080000,560000
2015-01-29,51950000,26000000,13025000,5240000,2645000,1596000,1076000,558000
2015-01-30,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-01-31,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-02-01,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-02-02,52250000,26150000,13100000,5270000,2660000,1605000,1082000,561000
2015-02-03,51950000,26000000,13025000,5240000,2645000,1596000,1076000,558000
2015-02-04,51550000,25800000,12925000,5200000,2625000,1584000,1068000,554000
2015-02-05,51850000,25950000,13000000,5230000,2640000,1593000,1074000,557000
2015-02-06,51750000,25900000,12975000,5220000,2635000,1590000,1072000,556000
2015-02-07,51750000,25900000,12975000,5220000,2635000,1590000,1072000,556000
2015-02-08,51750000,25900000,12975000,5220000,2635000,1590000,1072000,556000
2015-02-09,50650000,25350000,12700000,5110000,2580000,1557000,1050000,545000
2015-02-10,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
2015-02-11,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-02-12,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-02-13,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
2015-02-14,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
2015-02-15,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
2015-02-16,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-02-17,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-02-18,50550000,25300000,12675000,5100000,2575000,1554000,1048000,544000
2015-02-19,50550000,25300000,12675000,5100000,2575000,1554000,1048000,544000
2015-02-20,50550000,25300000,12675000,5100000,2575000,1554000,1048000,544000
2015-02-21,50550000,25300000,12675000,5100000,2575000,1554000,1048000,544000
2015-02-22,50550000,25300000,12675000,5100000,2575000,1554000,1048000,544000
2015-02-23,50550000,25300000,12675000,5100000,2575000,1554000,1048000,544000
2015-02-24,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-02-25,50550000,25300000,12675000,5100000,2575000,1554000,1048000,544000
2015-02-26,50650000,25350000,12700000,5110000,2580000,1557000,1050000,545000
2015-02-27,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
2015-02-28,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-03-01,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-03-02,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-03-03,51050000,25550000,12800000,5150000,2600000,1569000,1058000,549000
2015-03-04,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-03-05,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-03-06,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-03-07,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-03-08,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-03-09,50550000,25300000,12675000,5100000,2575000,1554000,1048000,544000
2015-03-10,50550000,25300000,12675000,5100000,2575000,1554000,1048000,544000
2015-03-11,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-03-12,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-03-13,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-03-14,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-03-15,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-03-16,50350000,25200000,12625000,5080000,2565000,1548000,1044000,542000
2015-03-17,50350000,25200000,12625000,5080000,2565000,1548000,1044000,542000
2015-03-18,50250000,25150000,12600000,5070000,2560000,1545000,1042000,541000
2015-03-19,50350000,25200000,12625000,5080000,2565000,1548000,1044000,542000
2015-03-20,50350000,25200000,12625000,5080000,2565000,1548000,1044000,542000
2015-03-21,50350000,25200000,12625000,5080000,2565000,1548000,1044000,542000
2015-03-22,50350000,25200000,12625000,5080000,2565000,1548000,1044000,542000
2015-03-23,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-03-24,50550000,25300000,12675000,5100000,2575000,1554000,1048000,544000
2015-03-25,50450000,25250000,12650000,5090000,2570000,1551000,1046000,543000
2015-03-26,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-03-27,51050000,25550000,12800000,5150000,2600000,1569000,1058000,549000
2015-03-28,51050000,25550000,12800000,5150000,2600000,1569000,1058000,549000
2015-03-29,51050000,25550000,12800000,5150000,2600000,1569000,1058000,549000
2015-03-30,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-03-31,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
2015-04-01,50650000,25350000,12700000,5110000,2580000,1557000,1050000,545000
2015-04-02,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-04-03,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-04-04,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-04-05,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-04-06,51550000,25800000,12925000,5200000,2625000,1584000,1068000,554000
2015-04-07,51350000,25700000,12875000,5180000,2615000,1578000,1064000,552000
2015-04-08,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-04-09,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-04-10,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-04-11,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-04-12,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-04-13,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-04-14,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-04-15,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-04-16,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-04-17,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
2015-04-18,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
2015-04-19,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
2015-04-20,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-04-21,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
2015-04-22,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-04-23,50650000,25350000,12700000,5110000,2580000,1557000,1050000,545000
2015-04-24,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-04-25,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-04-26,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-04-27,50650000,25350000,12700000,5110000,2580000,1557000,1050000,545000
2015-04-28,51050000,25550000,12800000,5150000,2600000,1569000,1058000,549000
2015-04-29,51550000,25800000,12925000,5200000,2625000,1584000,1068000,554000
2015-04-30,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-05-01,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-05-02,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-05-03,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-05-04,50650000,25350000,12700000,5110000,2580000,1557000,1050000,545000
2015-05-05,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-05-06,50950000,25500000,12775000,5140000,2595000,1566000,1056000,548000
2015-05-07,51050000,25550000,12800000,5150000,2600000,1569000,1058000,549000
2015-05-08,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-05-09,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-05-10,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-05-11,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-05-12,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-05-13,51350000,25700000,12875000,5180000,2615000,1578000,1064000,552000
2015-05-14,51350000,25700000,12875000,5180000,2615000,1578000,1064000,552000
2015-05-15,52050000,26050000,13050000,5250000,2650000,1599000,1078000,559000
2015-05-16,52050000,26050000,13050000,5250000,2650000,1599000,1078000,559000
2015-05-17,52050000,26050000,13050000,5250000,2650000,1599000,1078000,559000
2015-05-18,51950000,26000000,13025000,5240000,2645000,1596000,1076000,558000
2015-05-19,52050000,26050000,13050000,5250000,2650000,1599000,1078000,559000
2015-05-20,51850000,25950000,13000000,5230000,2640000,1593000,1074000,557000
2015-05-21,51850000,25950000,13000000,5230000,2640000,1593000,1074000,557000
2015-05-22,51650000,25850000,12950000,5210000,2630000,1587000,1070000,555000
2015-05-23,51650000,25850000,12950000,5210000,2630000,1587000,1070000,555000
2015-05-24,51650000,25850000,12950000,5210000,2630000,1587000,1070000,555000
2015-05-25,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-05-26,51650000,25850000,12950000,5210000,2630000,1587000,1070000,555000
2015-05-27,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-05-28,51350000,25700000,12875000,5180000,2615000,1578000,1064000,552000
2015-05-29,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-05-30,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-05-31,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-06-01,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-06-02,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-06-03,51550000,25800000,12925000,5200000,2625000,1584000,1068000,554000
2015-06-04,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-06-05,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-06-06,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-06-07,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-06-08,51050000,25550000,12800000,5150000,2600000,1569000,1058000,549000
2015-06-09,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-06-10,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-06-11,51650000,25850000,12950000,5210000,2630000,1587000,1070000,555000
2015-06-12,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-06-13,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-06-14,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-06-15,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-06-16,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-06-17,51550000,25800000,12925000,5200000,2625000,1584000,1068000,554000
2015-06-18,51750000,25900000,12975000,5220000,2635000,1590000,1072000,556000
2015-06-19,52150000,26100000,13075000,5260000,2655000,1602000,1080000,560000
2015-06-20,52150000,26100000,13075000,5260000,2655000,1602000,1080000,560000
2015-06-21,52150000,26100000,13075000,5260000,2655000,1602000,1080000,560000
2015-06-22,52050000,26050000,13050000,5250000,2650000,1599000,1078000,559000
2015-06-23,51650000,25850000,12950000,5210000,2630000,1587000,1070000,555000
2015-06-24,51350000,25700000,12875000,5180000,2615000,1578000,1064000,552000
2015-06-25,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-06-26,51350000,25700000,12875000,5180000,2615000,1578000,1064000,552000
2015-06-27,51350000,25700000,12875000,5180000,2615000,1578000,1064000,552000
2015-06-28,51350000,25700000,12875000,5180000,2615000,1578000,1064000,552000
2015-06-29,51650000,25850000,12950000,5210000,2630000,1587000,1070000,555000
2015-06-30,51550000,25800000,12925000,5200000,2625000,1584000,1068000,554000
2015-07-01,51350000,25700000,12875000,5180000,2615000,1578000,1064000,552000
2015-07-02,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-03,51050000,25550000,12800000,5150000,2600000,1569000,1058000,549000
2015-07-04,51050000,25550000,12800000,5150000,2600000,1569000,1058000,549000
2015-07-05,51050000,25550000,12800000,5150000,2600000,1569000,1058000,549000
2015-07-06,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-07,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-08,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-09,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-10,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-07-11,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-07-12,51450000,25750000,12900000,5190000,2620000,1581000,1066000,553000
2015-07-13,51250000,25650000,12850000,5170000,2610000,1575000,1062000,551000
2015-07-14,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-15,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-16,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-17,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-18,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-19,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-20,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-21,51150000,25600000,12825000,5160000,2605000,1572000,1060000,550000
2015-07-22,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-07-23,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-07-24,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-07-25,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-07-26,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-07-27,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-07-28,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-07-29,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-07-30,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-07-31,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-08-01,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-08-02,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-08-03,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-08-04,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-08-05,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-08-06,50850000,25450000,12750000,5130000,2590000,1563000,1054000,547000
2015-08-07,50750000,25400000,12725000,5120000,2585000,1560000,1052000,546000
